"comid","site_no","huc12","dec_long_va","dec_lat_va","decade","dni_ann","dni_jan","dni_feb","dni_mar","dni_apr","dni_may","dni_jun","dni_jul","dni_aug","dni_sep","dni_oct","dni_nov","dni_dec"
"10634531","08194200","121101050707",-98.9669678,27.96501329,1960,4.9842269406,3.8999543011,4.3900952381,4.515938172,4.8276777778,5.2167365591,6.1798444444,6.3195887097,6.1896747312,5.1730833333,4.8215725806,4.2575388889,3.9776908602
"10634531","08194200","121101050707",-98.9669678,27.96501329,1970,4.9842269406,3.8999543011,4.3900952381,4.515938172,4.8276777778,5.2167365591,6.1798444444,6.3195887097,6.1896747312,5.1730833333,4.8215725806,4.2575388889,3.9776908602
"10634531","08194200","121101050707",-98.9669678,27.96501329,1980,4.9842269406,3.8999543011,4.3900952381,4.515938172,4.8276777778,5.2167365591,6.1798444444,6.3195887097,6.1896747312,5.1730833333,4.8215725806,4.2575388889,3.9776908602
"10634531","08194200","121101050707",-98.9669678,27.96501329,1990,4.9842269406,3.8999543011,4.3900952381,4.515938172,4.8276777778,5.2167365591,6.1798444444,6.3195887097,6.1896747312,5.1730833333,4.8215725806,4.2575388889,3.9776908602
"10634531","08194200","121101050707",-98.9669678,27.96501329,2000,4.9842269406,3.8999543011,4.3900952381,4.515938172,4.8276777778,5.2167365591,6.1798444444,6.3195887097,6.1896747312,5.1730833333,4.8215725806,4.2575388889,3.9776908602
"10644541","08196000","121101060304",-99.7814452,29.50467576,1950,4.9362015982,4.4107419355,4.7780059524,4.4900833333,4.7459277778,4.7094327957,5.5406138889,6.0672526882,5.8941424731,5.2103944444,4.7245645161,4.2718805556,4.376844086
"10644541","08196000","121101060304",-99.7814452,29.50467576,1960,4.9362015982,4.4107419355,4.7780059524,4.4900833333,4.7459277778,4.7094327957,5.5406138889,6.0672526882,5.8941424731,5.2103944444,4.7245645161,4.2718805556,4.376844086
"10644541","08196000","121101060304",-99.7814452,29.50467576,1970,4.9362015982,4.4107419355,4.7780059524,4.4900833333,4.7459277778,4.7094327957,5.5406138889,6.0672526882,5.8941424731,5.2103944444,4.7245645161,4.2718805556,4.376844086
"10644541","08196000","121101060304",-99.7814452,29.50467576,1980,4.9362015982,4.4107419355,4.7780059524,4.4900833333,4.7459277778,4.7094327957,5.5406138889,6.0672526882,5.8941424731,5.2103944444,4.7245645161,4.2718805556,4.376844086
"10644541","08196000","121101060304",-99.7814452,29.50467576,1990,4.9362015982,4.4107419355,4.7780059524,4.4900833333,4.7459277778,4.7094327957,5.5406138889,6.0672526882,5.8941424731,5.2103944444,4.7245645161,4.2718805556,4.376844086
"10644541","08196000","121101060304",-99.7814452,29.50467576,2000,4.9362015982,4.4107419355,4.7780059524,4.4900833333,4.7459277778,4.7094327957,5.5406138889,6.0672526882,5.8941424731,5.2103944444,4.7245645161,4.2718805556,4.376844086
"10645747","08198000","121101060703",-99.4928241,29.4910644,1950,4.8063472603,4.2023413978,4.5584166667,4.2745215054,4.581175,4.6069569892,5.5469055556,5.9126236559,5.8568763441,5.1979388889,4.6165537634,4.1349944444,4.1704704301
"10645747","08198000","121101060703",-99.4928241,29.4910644,1960,4.8063472603,4.2023413978,4.5584166667,4.2745215054,4.581175,4.6069569892,5.5469055556,5.9126236559,5.8568763441,5.1979388889,4.6165537634,4.1349944444,4.1704704301
"10645747","08198000","121101060703",-99.4928241,29.4910644,1970,4.8063472603,4.2023413978,4.5584166667,4.2745215054,4.581175,4.6069569892,5.5469055556,5.9126236559,5.8568763441,5.1979388889,4.6165537634,4.1349944444,4.1704704301
"10645747","08198000","121101060703",-99.4928241,29.4910644,1980,4.8063472603,4.2023413978,4.5584166667,4.2745215054,4.581175,4.6069569892,5.5469055556,5.9126236559,5.8568763441,5.1979388889,4.6165537634,4.1349944444,4.1704704301
"10645747","08198000","121101060703",-99.4928241,29.4910644,1990,4.8063472603,4.2023413978,4.5584166667,4.2745215054,4.581175,4.6069569892,5.5469055556,5.9126236559,5.8568763441,5.1979388889,4.6165537634,4.1349944444,4.1704704301
"10645747","08198000","121101060703",-99.4928241,29.4910644,2000,4.8063472603,4.2023413978,4.5584166667,4.2745215054,4.581175,4.6069569892,5.5469055556,5.9126236559,5.8568763441,5.1979388889,4.6165537634,4.1349944444,4.1704704301
"10645755","08195000","121101060205",-99.7047756,29.48856496,1950,4.9396242009,4.399311828,4.7786309524,4.4705672043,4.7530916667,4.6814623656,5.55325,6.0194973118,5.9164516129,5.2076666667,4.7672043011,4.347925,4.368188172
"10645755","08195000","121101060205",-99.7047756,29.48856496,1960,4.9396242009,4.399311828,4.7786309524,4.4705672043,4.7530916667,4.6814623656,5.55325,6.0194973118,5.9164516129,5.2076666667,4.7672043011,4.347925,4.368188172
"10645755","08195000","121101060205",-99.7047756,29.48856496,1970,4.9396242009,4.399311828,4.7786309524,4.4705672043,4.7530916667,4.6814623656,5.55325,6.0194973118,5.9164516129,5.2076666667,4.7672043011,4.347925,4.368188172
"10645755","08195000","121101060205",-99.7047756,29.48856496,1980,4.9396242009,4.399311828,4.7786309524,4.4705672043,4.7530916667,4.6814623656,5.55325,6.0194973118,5.9164516129,5.2076666667,4.7672043011,4.347925,4.368188172
"10645755","08195000","121101060205",-99.7047756,29.48856496,1990,4.9396242009,4.399311828,4.7786309524,4.4705672043,4.7530916667,4.6814623656,5.55325,6.0194973118,5.9164516129,5.2076666667,4.7672043011,4.347925,4.368188172
"10645755","08195000","121101060205",-99.7047756,29.48856496,2000,4.9396242009,4.399311828,4.7786309524,4.4705672043,4.7530916667,4.6814623656,5.55325,6.0194973118,5.9164516129,5.2076666667,4.7672043011,4.347925,4.368188172
"10646003","08198500","121101060703",-99.4804722,29.31430556,1950,4.8553643836,4.1487069892,4.5462321429,4.3068333333,4.6109527778,4.695827957,5.5997277778,5.9719543011,6.0221774194,5.2700027778,4.6856908602,4.1912111111,4.1932177419
"10646003","08198500","121101060703",-99.4804722,29.31430556,1960,4.8553643836,4.1487069892,4.5462321429,4.3068333333,4.6109527778,4.695827957,5.5997277778,5.9719543011,6.0221774194,5.2700027778,4.6856908602,4.1912111111,4.1932177419
"10646003","08198500","121101060703",-99.4804722,29.31430556,1970,4.8553643836,4.1487069892,4.5462321429,4.3068333333,4.6109527778,4.695827957,5.5997277778,5.9719543011,6.0221774194,5.2700027778,4.6856908602,4.1912111111,4.1932177419
"10646003","08198500","121101060703",-99.4804722,29.31430556,1980,4.8553643836,4.1487069892,4.5462321429,4.3068333333,4.6109527778,4.695827957,5.5997277778,5.9719543011,6.0221774194,5.2700027778,4.6856908602,4.1912111111,4.1932177419
"10646003","08198500","121101060703",-99.4804722,29.31430556,1990,4.8553643836,4.1487069892,4.5462321429,4.3068333333,4.6109527778,4.695827957,5.5997277778,5.9719543011,6.0221774194,5.2700027778,4.6856908602,4.1912111111,4.1932177419
"10646003","08198500","121101060703",-99.4804722,29.31430556,2000,4.8553643836,4.1487069892,4.5462321429,4.3068333333,4.6109527778,4.695827957,5.5997277778,5.9719543011,6.0221774194,5.2700027778,4.6856908602,4.1912111111,4.1932177419
"10646917","08197500","121101060401",-99.6744978,29.2457934,1950,4.9343038813,4.2188252688,4.5081934524,4.3858548387,4.7551972222,4.8300510753,5.7428472222,6.0475215054,6.0844139785,5.3547888889,4.8144301075,4.2659083333,4.1746854839
"10646917","08197500","121101060401",-99.6744978,29.2457934,1960,4.9343038813,4.2188252688,4.5081934524,4.3858548387,4.7551972222,4.8300510753,5.7428472222,6.0475215054,6.0844139785,5.3547888889,4.8144301075,4.2659083333,4.1746854839
"10646917","08197500","121101060401",-99.6744978,29.2457934,1970,4.9343038813,4.2188252688,4.5081934524,4.3858548387,4.7551972222,4.8300510753,5.7428472222,6.0475215054,6.0844139785,5.3547888889,4.8144301075,4.2659083333,4.1746854839
"10646917","08197500","121101060401",-99.6744978,29.2457934,1980,4.9343038813,4.2188252688,4.5081934524,4.3858548387,4.7551972222,4.8300510753,5.7428472222,6.0475215054,6.0844139785,5.3547888889,4.8144301075,4.2659083333,4.1746854839
"10646917","08197500","121101060401",-99.6744978,29.2457934,1990,4.9343038813,4.2188252688,4.5081934524,4.3858548387,4.7551972222,4.8300510753,5.7428472222,6.0475215054,6.0844139785,5.3547888889,4.8144301075,4.2659083333,4.1746854839
"10646917","08197500","121101060401",-99.6744978,29.2457934,2000,4.9343038813,4.2188252688,4.5081934524,4.3858548387,4.7551972222,4.8300510753,5.7428472222,6.0475215054,6.0844139785,5.3547888889,4.8144301075,4.2659083333,4.1746854839
"10653905","08201500","121101070302",-99.4030997,29.573284,1950,4.7647317352,4.2445080645,4.581110119,4.2580752688,4.5896833333,4.4867392473,5.4643916667,5.7641182796,5.732655914,5.1175111111,4.5653198925,4.1474083333,4.2158790323
"10653905","08201500","121101070302",-99.4030997,29.573284,1960,4.7647317352,4.2445080645,4.581110119,4.2580752688,4.5896833333,4.4867392473,5.4643916667,5.7641182796,5.732655914,5.1175111111,4.5653198925,4.1474083333,4.2158790323
"10653905","08201500","121101070302",-99.4030997,29.573284,1970,4.7647317352,4.2445080645,4.581110119,4.2580752688,4.5896833333,4.4867392473,5.4643916667,5.7641182796,5.732655914,5.1175111111,4.5653198925,4.1474083333,4.2158790323
"10653905","08201500","121101070302",-99.4030997,29.573284,1980,4.7647317352,4.2445080645,4.581110119,4.2580752688,4.5896833333,4.4867392473,5.4643916667,5.7641182796,5.732655914,5.1175111111,4.5653198925,4.1474083333,4.2158790323
"10653905","08201500","121101070302",-99.4030997,29.573284,1990,4.7647317352,4.2445080645,4.581110119,4.2580752688,4.5896833333,4.4867392473,5.4643916667,5.7641182796,5.732655914,5.1175111111,4.5653198925,4.1474083333,4.2158790323
"10653905","08201500","121101070302",-99.4030997,29.573284,2000,4.7647317352,4.2445080645,4.581110119,4.2580752688,4.5896833333,4.4867392473,5.4643916667,5.7641182796,5.732655914,5.1175111111,4.5653198925,4.1474083333,4.2158790323
"10654651","08200000","121101070102",-99.2476889,29.57003056,1950,4.7077027397,4.2130295699,4.5306815476,4.1857795699,4.5182666667,4.5208091398,5.3626722222,5.6458145161,5.6054086022,5.0146166667,4.596655914,4.1890833333,4.100672043
"10654651","08200000","121101070102",-99.2476889,29.57003056,1960,4.7077027397,4.2130295699,4.5306815476,4.1857795699,4.5182666667,4.5208091398,5.3626722222,5.6458145161,5.6054086022,5.0146166667,4.596655914,4.1890833333,4.100672043
"10654651","08200000","121101070102",-99.2476889,29.57003056,1970,4.7077027397,4.2130295699,4.5306815476,4.1857795699,4.5182666667,4.5208091398,5.3626722222,5.6458145161,5.6054086022,5.0146166667,4.596655914,4.1890833333,4.100672043
"10654651","08200000","121101070102",-99.2476889,29.57003056,1980,4.7077027397,4.2130295699,4.5306815476,4.1857795699,4.5182666667,4.5208091398,5.3626722222,5.6458145161,5.6054086022,5.0146166667,4.596655914,4.1890833333,4.100672043
"10654651","08200000","121101070102",-99.2476889,29.57003056,1990,4.7077027397,4.2130295699,4.5306815476,4.1857795699,4.5182666667,4.5208091398,5.3626722222,5.6458145161,5.6054086022,5.0146166667,4.596655914,4.1890833333,4.100672043
"10654651","08200000","121101070102",-99.2476889,29.57003056,2000,4.7077027397,4.2130295699,4.5306815476,4.1857795699,4.5182666667,4.5208091398,5.3626722222,5.6458145161,5.6054086022,5.0146166667,4.596655914,4.1890833333,4.100672043
"10655659","08200700","121101070109",-99.1514252,29.39078876,1950,4.7573847032,4.0388951613,4.2752172619,4.1802688172,4.5865888889,4.6893790323,5.6708638889,5.7811774194,5.8754166667,5.2907444444,4.5450887097,4.1565305556,3.9735645161
"10655659","08200700","121101070109",-99.1514252,29.39078876,1960,4.7573847032,4.0388951613,4.2752172619,4.1802688172,4.5865888889,4.6893790323,5.6708638889,5.7811774194,5.8754166667,5.2907444444,4.5450887097,4.1565305556,3.9735645161
"10655659","08200700","121101070109",-99.1514252,29.39078876,1970,4.7573847032,4.0388951613,4.2752172619,4.1802688172,4.5865888889,4.6893790323,5.6708638889,5.7811774194,5.8754166667,5.2907444444,4.5450887097,4.1565305556,3.9735645161
"10655659","08200700","121101070109",-99.1514252,29.39078876,1980,4.7573847032,4.0388951613,4.2752172619,4.1802688172,4.5865888889,4.6893790323,5.6708638889,5.7811774194,5.8754166667,5.2907444444,4.5450887097,4.1565305556,3.9735645161
"10655659","08200700","121101070109",-99.1514252,29.39078876,1990,4.7573847032,4.0388951613,4.2752172619,4.1802688172,4.5865888889,4.6893790323,5.6708638889,5.7811774194,5.8754166667,5.2907444444,4.5450887097,4.1565305556,3.9735645161
"10655659","08200700","121101070109",-99.1514252,29.39078876,2000,4.7573847032,4.0388951613,4.2752172619,4.1802688172,4.5865888889,4.6893790323,5.6708638889,5.7811774194,5.8754166667,5.2907444444,4.5450887097,4.1565305556,3.9735645161
"10655687","08202700","121101070304",-99.2878185,29.37078917,1950,4.7710146119,4.0726209677,4.3695089286,4.2285349462,4.5822305556,4.6441317204,5.6244666667,5.7792822581,5.8539704301,5.3055194444,4.6119435484,4.1363777778,4.0229435484
"10655687","08202700","121101070304",-99.2878185,29.37078917,1960,4.7710146119,4.0726209677,4.3695089286,4.2285349462,4.5822305556,4.6441317204,5.6244666667,5.7792822581,5.8539704301,5.3055194444,4.6119435484,4.1363777778,4.0229435484
"10655687","08202700","121101070304",-99.2878185,29.37078917,1970,4.7710146119,4.0726209677,4.3695089286,4.2285349462,4.5822305556,4.6441317204,5.6244666667,5.7792822581,5.8539704301,5.3055194444,4.6119435484,4.1363777778,4.0229435484
"10655687","08202700","121101070304",-99.2878185,29.37078917,1980,4.7710146119,4.0726209677,4.3695089286,4.2285349462,4.5822305556,4.6441317204,5.6244666667,5.7792822581,5.8539704301,5.3055194444,4.6119435484,4.1363777778,4.0229435484
"10655687","08202700","121101070304",-99.2878185,29.37078917,1990,4.7710146119,4.0726209677,4.3695089286,4.2285349462,4.5822305556,4.6441317204,5.6244666667,5.7792822581,5.8539704301,5.3055194444,4.6119435484,4.1363777778,4.0229435484
"10655687","08202700","121101070304",-99.2878185,29.37078917,2000,4.7710146119,4.0726209677,4.3695089286,4.2285349462,4.5822305556,4.6441317204,5.6244666667,5.7792822581,5.8539704301,5.3055194444,4.6119435484,4.1363777778,4.0229435484
"10661028","08205500","121101061205",-99.1447556,28.73664429,1950,4.8573276256,3.9520806452,4.2837232143,4.2945510753,4.623375,4.9706962366,5.9001222222,5.939311828,6.1642580645,5.3551833333,4.6405456989,4.1781916667,3.9506263441
"10661028","08205500","121101061205",-99.1447556,28.73664429,1960,4.8573276256,3.9520806452,4.2837232143,4.2945510753,4.623375,4.9706962366,5.9001222222,5.939311828,6.1642580645,5.3551833333,4.6405456989,4.1781916667,3.9506263441
"10661028","08205500","121101061205",-99.1447556,28.73664429,1970,4.8573276256,3.9520806452,4.2837232143,4.2945510753,4.623375,4.9706962366,5.9001222222,5.939311828,6.1642580645,5.3551833333,4.6405456989,4.1781916667,3.9506263441
"10661028","08205500","121101061205",-99.1447556,28.73664429,1980,4.8573276256,3.9520806452,4.2837232143,4.2945510753,4.623375,4.9706962366,5.9001222222,5.939311828,6.1642580645,5.3551833333,4.6405456989,4.1781916667,3.9506263441
"10661028","08205500","121101061205",-99.1447556,28.73664429,1990,4.8573276256,3.9520806452,4.2837232143,4.2945510753,4.623375,4.9706962366,5.9001222222,5.939311828,6.1642580645,5.3551833333,4.6405456989,4.1781916667,3.9506263441
"10661028","08205500","121101061205",-99.1447556,28.73664429,2000,4.8573276256,3.9520806452,4.2837232143,4.2945510753,4.623375,4.9706962366,5.9001222222,5.939311828,6.1642580645,5.3551833333,4.6405456989,4.1781916667,3.9506263441
"10664196","08206600","121101080501",-98.5475174,28.46749279,1950,4.7932121005,3.8134327957,4.2269732143,4.1949623656,4.5807055556,5.010938172,5.873775,5.9154462366,5.9339569892,5.1361833333,4.8203575269,4.1429555556,3.8321505376
"10664196","08206600","121101080501",-98.5475174,28.46749279,1960,4.7932121005,3.8134327957,4.2269732143,4.1949623656,4.5807055556,5.010938172,5.873775,5.9154462366,5.9339569892,5.1361833333,4.8203575269,4.1429555556,3.8321505376
"10664196","08206600","121101080501",-98.5475174,28.46749279,1970,4.7932121005,3.8134327957,4.2269732143,4.1949623656,4.5807055556,5.010938172,5.873775,5.9154462366,5.9339569892,5.1361833333,4.8203575269,4.1429555556,3.8321505376
"10664196","08206600","121101080501",-98.5475174,28.46749279,1980,4.7932121005,3.8134327957,4.2269732143,4.1949623656,4.5807055556,5.010938172,5.873775,5.9154462366,5.9339569892,5.1361833333,4.8203575269,4.1429555556,3.8321505376
"10664196","08206600","121101080501",-98.5475174,28.46749279,1990,4.7932121005,3.8134327957,4.2269732143,4.1949623656,4.5807055556,5.010938172,5.873775,5.9154462366,5.9339569892,5.1361833333,4.8203575269,4.1429555556,3.8321505376
"10664196","08206600","121101080501",-98.5475174,28.46749279,2000,4.7932121005,3.8134327957,4.2269732143,4.1949623656,4.5807055556,5.010938172,5.873775,5.9154462366,5.9339569892,5.1361833333,4.8203575269,4.1429555556,3.8321505376
"10664520","08207000","121101080505",-98.3466783,28.49221399,1950,4.7159840183,3.6929758065,4.0351011905,4.0782473118,4.5135222222,4.8493413979,5.7454361111,5.789594086,5.8283521505,5.2013805556,4.9467096774,4.1346444444,3.7341935484
"10664520","08207000","121101080505",-98.3466783,28.49221399,1960,4.7159840183,3.6929758065,4.0351011905,4.0782473118,4.5135222222,4.8493413979,5.7454361111,5.789594086,5.8283521505,5.2013805556,4.9467096774,4.1346444444,3.7341935484
"10664520","08207000","121101080505",-98.3466783,28.49221399,1970,4.7159840183,3.6929758065,4.0351011905,4.0782473118,4.5135222222,4.8493413979,5.7454361111,5.789594086,5.8283521505,5.2013805556,4.9467096774,4.1346444444,3.7341935484
"10664520","08207000","121101080505",-98.3466783,28.49221399,1980,4.7159840183,3.6929758065,4.0351011905,4.0782473118,4.5135222222,4.8493413979,5.7454361111,5.789594086,5.8283521505,5.2013805556,4.9467096774,4.1346444444,3.7341935484
"10664520","08207000","121101080505",-98.3466783,28.49221399,1990,4.7159840183,3.6929758065,4.0351011905,4.0782473118,4.5135222222,4.8493413979,5.7454361111,5.789594086,5.8283521505,5.2013805556,4.9467096774,4.1346444444,3.7341935484
"10664520","08207000","121101080505",-98.3466783,28.49221399,2000,4.7159840183,3.6929758065,4.0351011905,4.0782473118,4.5135222222,4.8493413979,5.7454361111,5.789594086,5.8283521505,5.2013805556,4.9467096774,4.1346444444,3.7341935484
"10671061","08206700","121101090503",-98.5458513,28.58748787,1950,4.7737805936,3.7865672043,4.139014881,4.1680349462,4.5693611111,4.9118870968,5.8399222222,5.9231424731,5.9440698925,5.1661972222,4.8100645161,4.1374,3.8482043011
